date,ticker,sentiment_mean,sentiment_max,sentiment_min,sentiment_count,sentiment_index
2025-11-14,AAPL,0.18547025,0.449233,0.001,20,0.5646683376551727
2025-11-14,GOOG,0.189534625,0.449466,0.001,8,0.4164501363062039
2025-11-15,AAPL,0.1617434,0.297184,0.001,5,0.289805268535141
2025-11-15,GOOG,0.24335166666666666,0.403483,0.001,6,0.4735404779561922
2025-11-16,AAPL,0.0989941724137931,0.300709,0.001,29,0.33669872001360507
2025-11-16,GOOG,0.20013833333333333,0.499359,0.001,18,0.5892951098920728
2025-11-17,AAPL,0.13571792307692307,0.339173,0.001,39,0.5006470579934772
2025-11-17,GOOG,0.23716642424242423,0.842,0.001,33,0.8363343162128543
2025-11-18,AAPL,0.21683531818181817,0.418842,0.001,22,0.6798858859682476
2025-11-18,GOOG,0.1749445,0.444759,0.001,20,0.5326224556063054
2025-11-19,AAPL,0.14033121739130436,0.523925,0.001,23,0.44598016294782505
2025-11-19,GOOG,0.2590782857142857,0.867394,0.001,21,0.8008219798861524
2025-11-20,AAPL,0.17101950000000002,0.478482,0.001,26,0.5636523729056274
2025-11-20,GOOG,0.20420147619047618,0.764111,0.001,21,0.6311954319431993
2025-11-21,AAPL,0.21543803333333333,0.623573,0.001,30,0.7398114498261111
2025-11-21,GOOG,0.20428468181818182,0.509337,0.001,22,0.6405334382438358
2025-11-22,AAPL,0.20619908333333334,0.423255,0.001,12,0.5288902063049912
2025-11-22,GOOG,0.21697215384615381,0.342467,0.001,13,0.5726019529301017
2025-11-23,AAPL,0.18254396,0.438313,0.001,25,0.5947458441127319
2025-11-23,GOOG,0.20096235294117648,0.476951,0.001,17,0.5808559093415377
2025-11-24,AAPL,0.1718858913043478,0.522168,0.001,46,0.6617860521732305
2025-11-24,GOOG,0.31845404,0.849511,0.001,25,1.0375540052429546
2025-11-25,AAPL,0.18978995454545453,0.484798,0.001,22,0.5950853047187289
2025-11-25,GOOG,0.20146433333333333,0.480788,0.001,27,0.671320360172774
2025-11-26,AAPL,0.17027038095238095,0.460234,0.001,21,0.5263129760733027
2025-11-26,GOOG,0.1618697619047619,0.520718,0.001,21,0.5003463059626218
2025-11-27,AAPL,0.129652,0.332314,0.001,13,0.34215906089927745
2025-11-27,GOOG,0.1869326,0.369321,0.034957,10,0.44824479787190874
2025-11-28,AAPL,0.1900339393939394,0.672776,0.001,33,0.6701281822160879
2025-11-28,GOOG,0.1709541111111111,0.356989,0.001,18,0.5033639484043062
2025-11-29,AAPL,0.18670504999999998,0.397131,0.001,20,0.5684277139612736
2025-11-29,GOOG,0.292547,0.435511,0.083469,11,0.7269519856755301
2025-11-30,AAPL,0.1548674117647059,0.432467,0.001,17,0.44762439318318215
2025-11-30,GOOG,0.22332541666666664,0.380892,0.125992,12,0.5728183839839965
2025-12-01,AAPL,0.1809321935483871,0.670048,0.001,31,0.6270631991529543
2025-12-01,GOOG,0.24408039393939393,0.547928,0.001,33,0.8607154660206405
2025-12-02,AAPL,0.2210709677419355,0.611952,0.001,31,0.766173589969906
2025-12-02,GOOG,0.2424287777777778,0.768096,0.001,36,0.8753904162182239
2025-12-03,AAPL,0.18659096428571428,0.41633,0.001,28,0.6283069759524408
2025-12-03,GOOG,0.23042725,0.438652,0.001,16,0.6528495595341778
2025-12-04,AAPL,0.1614002,0.42643,0.001,25,0.5258574328559747
2025-12-04,GOOG,0.23131284615384617,0.451729,0.04532,13,0.6104478620764744
2025-12-05,AAPL,0.19090833333333335,0.442842,0.001,21,0.5901057630332139
2025-12-05,GOOG,0.2373729375,0.500045,0.042516,16,0.6725281740428222
2025-12-06,AAPL,0.1699849090909091,0.525255,0.001,11,0.42239663096360874
2025-12-06,GOOG,0.287352,0.287352,0.287352,1,0.1991772286282614
2025-12-07,AAPL,0.05472114285714286,0.213792,0.001,7,0.11378941766533968
2025-12-07,GOOG,0.2077772222222222,0.298935,0.001,9,0.47842473455260004
2025-12-08,AAPL,0.16854394444444443,0.464619,0.001,18,0.49626735972468516
2025-12-08,GOOG,0.28287404,0.4309,0.001,25,0.9216309304201502
2025-12-09,AAPL,0.24260185714285715,0.449906,0.001,21,0.7498926396921408
2025-12-09,GOOG,0.2188777619047619,0.366187,0.001,21,0.6765604541436726
2025-12-10,AAPL,0.22142546153846154,0.369208,0.001,13,0.5843544872365184
2025-12-10,GOOG,0.24050333333333332,0.571427,0.001,15,0.6668168296610748
2025-12-11,AAPL,0.054257,0.054257,0.054257,1,0.03760808657564095
